area,price
4590,1540000
4780,926250
2500,300000
2140,361500
3480,616000
2420,395000
4200,245000
2120,206000
5470,706000
3320,578000
6140,341950
2300,305000
3300,575000
2360,330000
4260,445000
2100,333000
5040,598500
1400,225000
5280,570000
3640,630000
5660,779000
7440,760000
3780,322968
5820,595000
2600,321000
5540,653000
3940,750000
2420,530000
2020,352750
4960,424950
3450,427000
5640,558000
3200,438200
1280,340000
6900,830005
5750,548000
2880,411715
5580,865000
10010,1750000
6900,688000
4700,399950
2220,555000
3100,677000
4040,539000
2460,410000
3600,472000
4040,755000
3500,269900
5320,667400
5280,1220000
2640,544000
3140,800000
2020,315000
2400,227000
8080,765000
3360,625000
9600,1880000
4520,822600
3070,515000
2570,377000
2960,600000
4200,525300
4830,760000
1680,202000
3460,470000
6280,810000
2560,175000
2880,440000
1540,197000
2020,254000
2920,405000
1880,416000
5680,779950
3340,200000
4860,658100
2560,397000
5560,815000
2320,345000
3700,305500
4240,340000
4020,330000
4120,269000
2120,349950
3000,431000
4200,735000
6090,414000
3400,619500
2480,675000
2820,380500
1760,253000
1480,157500
4060,627000
3230,469500
1840,319950
2360,249500
2520,485000
5760,1130000
2900,314500
1540,220000
3350,444950
3360,598000
5380,699850
3500,595000
6540,735000
4660,542500
2860,450000
3840,298500
1420,403950
1420,271000
3020,335000
3220,305000
3400,630000
2080,253000
3130,395000
2480,265000
2060,225000
5434,338500
2220,300000
2520,255000
4480,337000
4160,324900
4450,821000
6000,500000
5510,885000
3260,360000
1800,304000
1640,376000
3240,425000
2700,1180000
3460,187000
3180,710000
3210,585000
9400,1400000
7840,1980000
3200,250000
7600,950000
5960,725000
4370,505000
1120,90000
4120,400000
2280,407000
3780,651000
3440,485000
6920,460000
2200,369000
2240,355000
1620,155000
3760,1000000
5360,419625
4080,435000
3470,379000
3740,293000
4100,592100
2240,362000
2680,227000
2520,335500
2400,213000
4800,338000
1880,163500
1720,199988
4370,1190000
6260,320000
6510,450000
2940,249900
1820,223000
4100,631000
2840,350000
2330,279000
4240,310000
1800,185000
2870,445000
5810,365000
3620,333500
3020,385000
2480,345000
5450,1260000
3840,440000
5200,444500
2400,340000
3320,680000
2280,420000
6100,438500
1600,109500
2900,461000
5260,968000
2940,355000
2360,249000
3320,256500
6740,1810000
3900,269000
6320,1350000
3670,885000
2730,455000
4960,980000
3060,412500
6120,740000
4990,1300000
2060,326000
4920,568500
5000,620000
3320,283000
4750,875000
6190,1310000
4140,289950
3030,252500
3680,376000
5100,635700
5760,710000
2550,440000
4990,439000
2620,455000
1820,225000
2920,250000
5880,585000
4300,685000
3580,420000
1340,245000
2960,275000
3720,270000
3880,767250
3520,229000
2480,400000
10150,2200000
4200,665000
4120,500000
4720,355500
4740,369000
1440,338500
1730,256000
3960,470000
5080,675000
4160,369950
5300,615000
7280,1200000
4020,950000
5520,799500
1680,187000
5780,598000
3400,429950
3400,347950
7120,851000
2420,205000
2700,225000
4140,705000
6380,535000
2900,222500
2270,313500
5460,632000
3680,467000
3350,339000
6400,712000
2120,335000
3100,470000
1620,367000
4920,440500
3150,305000
2550,635000
3340,1020000
1915,342000
3400,283000
3750,430000
3400,245000
5200,355500
2920,395000
4020,324900
2640,660000
6300,570000
3920,552321
4100,1100000
3600,237000
2420,402000
3660,470000
2820,395900
1720,442000
5780,795000
2520,190500
6680,808000
4080,500000
6020,775000
3210,300000
3210,496000
5020,448000
4340,645000
2240,464600
3060,590000
3490,399000
2060,305000
2420,478000
2180,598800
2900,430000
2730,433000
3570,420000
4940,585000
2340,255000
2240,305000
2080,396000
4920,347500
7380,900000
3360,425000
3840,429000
2890,540000
2230,324950
4590,1050000
2800,221000
3280,405000
4200,1150000
3440,588000
2860,234950
4160,580000
4300,637000
3980,704000
1760,210000
4220,772000
3700,763000
4120,213500
2040,255000
3430,423500
3620,520000
3690,550000
3640,795000
4980,495000
5420,455000
1820,85000
3960,239000
2080,184900
4420,386000
4000,415000
2740,387000
10220,2140000
5666,685000
3090,340000
1500,422000
3960,442000
2120,280000
7160,1150000
4020,279000
2790,569000
10730,1360000
1720,209950
2740,468000
2720,237100
5060,336000
3360,500000
3160,290000
6730,1190000
3200,365000
2400,146300
3520,554000
2840,424000
7850,1350000
3600,508500
2420,244500
2560,206000
3300,643500
3180,372500
3620,630000
3000,418000
5378,425000
6500,800000
1920,208000
3300,476000
3380,277500
4200,478000
4620,890000
3180,450000
2460,205000
3240,665000
3880,518000
4200,465000
6080,330000
4980,449400
5380,829000
4380,450000
2980,310000
5060,615000
3180,605000
3940,437500
2800,545000
6070,770000
6000,600000
2880,560000
14390,1920000
2340,457000
3290,585000
3720,560000
1540,345000
6260,550000
6380,589950
2640,327000
3460,800000
2020,150000
2280,425000
1720,350000
3080,273000
3240,750000
2900,240000
3660,400000
2610,230000
5000,372000
2500,459500
4760,582000
3590,465000
4240,386000
3060,546000
4770,278000
5720,540000
5600,529000
2240,554000
3160,210000
2020,225000
4700,561600
5720,300000
7770,1650000
8120,1020000
2270,150000
3720,400950
4420,620000
3770,449000
3490,630000
2360,336000
3120,299950
3320,352500
1680,150000
1680,175000
3660,305000
7134,2570000
3000,607500
2200,505000
3660,280500
5820,610000
6120,381000
3550,482000
2540,379950
8600,2500000
2760,425000
5140,580000
1720,605000
1580,194000
4180,546200
6120,1400000
3100,315000
1800,465000
1740,330000
6200,795000
3580,265000
5150,1300000
2260,126500
5840,760000
2280,540000
3560,446000
1700,170000
2500,379000
8490,1400000
6300,800000
2600,260000
4740,820000
4140,449950
3010,392000
3300,465000
3300,449950
2760,520000
3590,546800
3780,825000
2880,337000
1440,333000
1880,380000
3940,280000
2840,202000
4500,585000
3960,435000
9480,1200000
2560,364000
2520,300000
3860,558000
2096,199950
3280,515000
4760,590000
4750,813500
5400,725000
4660,490000
4320,277000
2940,325000
4560,649800
2560,425000
1700,460000
9220,750000
4480,469000
3780,566000
3860,407500
1600,353500
4860,524000
3980,264950
5100,547500
2740,264500
3040,507500
2740,560000
9700,995000
7120,835000
3340,440000
4380,1020000
2680,300000
2460,125000
4760,986000
3760,315000
4140,320000
8020,972000
3730,760000
3460,265000
2500,355000
2600,300000
3540,474950
4360,470000
3260,437500
2880,520000
2740,237600
1900,162950
3380,457000
2990,635000
4900,735000
4000,910000
2860,346500
4000,655000
3220,425000
2600,137000
5240,557500
6120,415000
5560,830000
8540,949000
2620,420000
2200,353000
2960,560000
2540,445700
2540,226000
1780,358000
2220,501000
5080,609000
7330,734950
5040,725000
3260,350500
5980,610000
2070,605125
5880,1390000
3700,550000
1820,335000
2200,397000
2380,240000
2060,240000
2280,262500
3460,440000
2280,160000
3720,427000
8160,920000
5460,2300000
5740,480000
4260,615000
3520,736500
3520,542500
1400,191000
5480,730000
6880,1230000
1300,129000
3000,284000
4980,645000
2660,218000
5310,675000
2700,575000
1660,225000
3620,626000
5820,499950
3270,405000
2180,152500
4320,325000
3220,475300
3390,485000
3600,720000
2820,465000
1940,489000
10180,3100000
3370,288000
2700,225000
4890,499000
5620,632000
4080,580000
4440,730000
3540,325000
2200,421000
2980,316000
2340,415000
2700,401000
2060,229950
3640,539950
2340,335000
2900,339000
3300,414950
3220,650000
5380,445000
3700,295000
4260,975000
3160,296500
3580,440000
3780,420000
4280,302000
3540,350000
5580,667000
2550,645000
3040,430000
2220,413000
2480,420000
3010,495000
8480,2190000
7140,965000
3100,500000
2020,636100
5740,720000
2960,298000
2220,409000
5300,370000
2820,230000
2720,290000
4490,420000
7000,917000
5340,957000
3420,482000
4360,488000
5740,760369
3000,170000
3350,625000
2670,357000
3180,583000
2420,173250
3180,414050
2000,400000
3100,537000
4140,465000
3480,425000
2780,445000
2400,179950
3420,275000
3680,190000
3180,385000
3520,303000
1940,165000
2540,600000
6260,710000
6950,875000
2960,269950
6620,838000
3180,670500
2980,420000
3120,370000
3000,360000
4640,562500
4950,360500
2745,389999
3160,450000
2820,247500
2100,208000
3960,455000
3180,379400
1520,190000
2600,326188
2320,168000
4680,314000
5420,630000
2880,550000
3960,530000
3360,637500
2780,400000
6200,700000
3360,272000
5420,600000
1680,450600
4180,550000
2240,225000
2420,132825
2420,219950
2910,580000
3230,568000
2300,406000
2850,469000
4180,415000
2000,390000
2700,251000
5720,750000
4150,845000
3720,350000
2170,322000
5810,664500
4380,988000
3080,625000
1860,675000
3490,503000
3440,431000
3200,250000
4200,268500
7120,1070000
4580,295000
3720,780000
4320,354000
1720,305000
5760,733000
3820,640000
3990,840000
7360,1480000
2700,525000
3360,625000
2760,350000
4520,650000
1740,435000
2420,660000
2300,350000
4670,435000
4300,375900
4580,272000
2500,233000
2660,500000
3480,540000
4750,712000
4960,425000
2370,242000
4130,515000
3840,415000
3770,375000
1820,182500
3100,310000
2570,360000
7840,889000
2660,450500
3928,342000
3040,413000
7440,960000
1540,180000
6420,770000
2140,224400
2860,280000
3340,500000
1420,153000
2980,385000
1500,325000
4420,315000
3320,294999
3820,175000
3820,299000
1560,146000
3150,290000
6460,1780000
1620,367500
5500,535000
3300,334999
3040,655000
5580,1300000
3530,480000
2130,465000
2480,297950
2970,590000
3820,805000
3450,204250
3420,500000
5460,490000
5350,2500000
5920,750000
5000,405000
1400,209995
5660,680000
1980,355000
2620,280000
2920,385000
3300,505000
5690,429900
4560,560000
2680,231000
1500,135000
5500,800000
5440,420000
3320,360000
5120,642000
2160,379950
4100,745000
4450,630000
3460,250000
1980,275000
5340,435000
1400,175000
2970,560000
3040,325000
5000,1190000
5140,399950
5880,752000
7860,1200000
4300,400000
1960,240000
6440,640000
5420,564450
3260,300000
3360,286000
3860,531800
3690,502000
8140,993500
2700,450000
8540,997950
2640,526000
3330,335000
1420,187250
3370,735000
2360,425000
2500,110000
2980,305000
2000,212000
6200,1380000
3600,298950
2660,525000
6400,707000
5180,695000
5180,796500
3180,420000
4650,625000
3340,620000
6180,1450000
5300,549950
2880,275000
4600,705000
2750,197000
2840,265000
2840,297000
2640,207500
3018,410000
3220,268000
3100,330000
2320,417500
5000,760000
2930,499000
3820,620000
4680,315000
4120,624950
3920,525000
2300,300000
3890,299900
3660,299000
5430,1880000
3800,265000
3220,280000
2680,124740
6340,1090000
7580,1970000
2740,219000
2840,569950
2060,212500
3140,680000
5050,1460000
1820,300000
2800,629950
2520,349900
5560,690000
8140,1450000
6480,1290000
6200,696000
4360,650000
4960,640000
6360,499950
7260,490000
6320,685000
2740,387500
2070,401750
3350,254950
4840,500000
6580,856500
2510,552000
3390,506500
3520,500000
3630,280000
2960,308000
4700,613500
2600,255000
7100,545000
4080,620000
3480,450000
2930,279000
4020,625000
2990,274950
2860,423000
1440,350000
3830,305000
3180,368000
2580,232000
3600,250000
2460,220000
2130,435000
1480,350000
3440,206325
3440,339000
4200,399000
2110,529000
4420,640000
4940,735000
4360,378000
4140,775000
9320,2250000
6840,1350000
3810,380000
3810,624900
2630,379770
2310,340000
5660,515500
3470,600000
2780,400000
2040,364000
4500,440000
1600,285000
3120,669000
3150,475000
1980,747000
2120,317000
2540,390000
5480,1070000
4040,1210000
3100,580000
3440,518000
2020,147500
3670,555000
2180,427500
6820,1740000
2980,265950
1400,247500
2900,244000
4240,578550
3340,451000
3620,489000
1420,190000
4120,475000
2840,485000
4280,530000
5140,379000
6180,1630000
3350,739000
1840,189950
4480,637500
5410,2230000
2620,209950
1960,460000
5100,543500
4840,376000
2940,430000
3560,515000
4620,580000
6020,600000
3800,476800
3680,815000
4840,455600
2020,270000
5090,1200000
2680,525000
2620,242000
4330,715000
3780,475000
5160,370000
7000,788600
2080,160000
3860,800000
4380,520000
3060,725000
2960,335000
5840,919000
6020,425000
3240,420000
6740,905000
3360,435000
3300,438000
5260,725000
3630,840000
3940,425500
4590,853505
1180,398000
4120,418500
3780,826000
5620,742000
2940,180000
4380,286000
2880,421200
3980,390000
5560,739000
4360,499900
6680,670000
4710,842500
3200,492500
4460,836500
1800,334000
2020,179900
2450,563000
3780,310000
3620,335000
3620,499950
2820,658500
2860,297000
4760,725000
3072,780000
1910,252500
1790,330000
4050,525000
2540,365000
5140,500000
1840,179950
3580,440000
960,145000
4966,331000
4280,780000
3200,855000
2940,225000
3020,199000
5820,550000
8640,1430000
4590,805000
2760,261000
1880,347000
2690,390000
5280,436000
6150,1800000
3260,557000
1660,135000
3600,425000
3130,648752
6060,1390000
3070,630100
5600,739000
2640,269000
2440,250000
6200,475000
1100,290000
2160,219000
1760,416000
1440,179000
4060,302000
4080,565000
2640,281700
3000,480000
6360,775000
2520,375000
2780,345000
5090,300000
4140,364950
4410,410000
2440,231000
3260,445000
3380,530000
2100,353500
2760,209950
3650,650000
1680,325000
2910,257000
4460,337000
3580,541000
4560,577500
3700,560000
5890,979700
3380,750000
1540,407500
2758,530000
2920,235000
3030,715000
4480,795000
3860,465000
3900,287600
4940,630000
2940,445000
3740,490000
2740,565000
3060,330000
3200,463000
9020,1870000
2180,219500
3140,622200
2800,474800
3410,465000
3160,389950
5240,650000
2370,395000
4060,304500
2040,307000
2310,485000
6800,1560000
7840,650500
6360,960000
4660,710000
4750,540000
2990,601000
4900,463828
2260,293000
5240,597500
2240,240000
3600,284000
4180,440000
2940,340000
2940,363000
2300,270000
5600,365000
2090,428000
4680,600000
2860,405000
3950,339900
2580,275000
1520,361600
5560,325000
3620,1050000
5520,959750
2220,210000
3580,258000
3660,468000
4820,710000
2840,268000
1580,115000
4600,500000
4880,431000
2180,241500
2760,300000
5580,982000
2720,248500
5020,665000
8600,1220000
1560,380000
2820,220000
4440,631500
2540,386100
5170,1050000
2800,650000
3200,545000
5300,870000
2480,380000
1640,265000
3780,645500
2540,570000
5110,1200000
3100,605000
1840,199500
1900,445000
3060,495000
3070,594000
2620,465000
2040,160000
5380,340000
6180,870000
2140,249000
4100,500000
3320,220000
4330,368500
4180,439950
2460,179900
4720,490000
2710,425000
5540,533300
3400,447500
6060,768000
3700,285000
3560,336900
3080,415000
3160,500000
6400,337000
4440,419950
3620,290000
2680,349950
2340,330000
6320,965000
4200,515000
5200,665000
3260,265000
5190,545400
5120,350000
1820,260000
10960,2510000
4320,355000
5110,879000
6150,833000
1520,261590
4520,512500
2440,600000
3610,417500
6960,970000
3800,316000
4000,397500
4090,1350000
7460,840000
3560,270000
3260,312900
2260,325000
3210,680000
6440,763000
1600,375000
3490,475000
1618,219000
3060,415000
1160,90000
1160,220000
4420,616000
2280,269500
2120,395350
3580,770000
6900,840000
3070,428950
6740,800000
3880,401000
4120,303697
2720,355000
1600,350000
6020,754999
4680,982218
3560,406500
8400,1650000
2580,565000
1660,160000
1980,220000
10080,1280000
6450,970000
2160,115000
2160,124000
2160,157000
1740,183000
5660,527000
3760,407193
6210,970000
4680,535000
2850,245000
2620,337000
2560,630000
2740,320000
2070,228500
3980,293000
2620,447000
2770,226500
3120,436000
4100,451000
2340,315000
2680,450000
3360,635000
1760,292500
4340,329900
2520,531000
3260,725000
3240,355300
3220,280000
6660,1100000
2740,605004
1380,260000
5740,748000
3000,776000
2160,425000
2960,230000
3040,418000
5600,440000
6920,858450
3860,390000
4120,957000
2360,507000
2640,575000
2700,700000
2136,239950
2620,253000
3380,540000
9610,1550000
7920,805000
4290,920000
3820,496600
2570,246000
3830,350000
3340,585000
2780,450000
5240,746000
6080,598555
4550,820000
2950,266500
3540,370000
3890,625000
3220,243500
1400,340000
4400,559950
2860,315000
6140,753000
4120,800000
2720,550000
2860,465000
3680,465000
4000,710000
3640,505000
4660,690000
2140,217500
1860,500000
2080,325000
3920,500000
5010,721500
4400,924000
7620,2010000
1660,345000
7840,825000
4220,560000
3890,599000
2700,211000
2150,425000
5020,750000
3380,479000
5100,612500
5930,605000
7120,1360000
4320,389900
6120,710000
3380,295000
3040,275250
4080,250000
4540,709000
2720,399500
4000,225000
3300,500000
5000,364900
2280,356000
4280,616750
5740,755000
1660,327500
3920,605000
2260,179950
7260,633000
3528,349950
4420,1080000
5300,425000
4870,990000
5420,410000
4980,590000
3000,242000
1740,775000
3320,680000
2680,217000
3920,395000
3530,572500
3640,559900
4380,845000
3040,241000
4440,1330000
2680,475000
2800,575000
4710,455000
6400,839000
2610,475000
3180,600000
2680,515000
3410,425000
3420,565000
2280,498000
4520,739000
2600,355000
3120,263000
3360,375000
3450,322000
1660,325000
1540,290000
6560,809950
3300,969500
5580,665000
8300,635000
3560,272450
2920,427000
2820,261500
3470,488800
1380,340000
6000,398950
1740,217000
5080,799000
2310,160000
2540,447000
3670,765000
8820,1320000
5270,445000
2680,310000
2790,380000
3920,325000
3730,345000
1900,300000
4570,530000
4570,583500
2690,410000
2910,535000
7060,2050000
4080,345000
3400,539000
5620,590000
2100,187000
3380,270000
2240,546000
2580,520000
3610,515000
4040,990000
1740,382000
3800,1210000
5840,900000
5680,675000
1760,460000
1880,234000
2680,399000
2880,253500
3500,475000
6900,740000
5720,799000
3880,390000
2800,421000
3540,296500
3420,895000
5620,386000
3160,424000
3160,749000
2880,523000
4840,389000
3860,270000
2380,275000
3550,287500
5100,345000
1840,427000
2520,508450
2920,705000
3350,550000
2860,380000
5000,539900
1440,330000
1990,455000
7060,510000
2440,315000
2640,206000
3540,592500
4040,744000
3980,334500
4140,886000
4140,600000
5480,850000
2360,550000
2460,184900
2520,245000
2080,370000
4370,480000
3600,579000
2670,339275
2500,425000
2740,170000
6640,950000
4670,623000
2700,477000
2320,330000
2960,600000
2460,570000
5360,515000
3980,805000
5840,555000
3560,245000
3990,638150
9430,1650000
3320,269950
2100,195000
1580,159100
2020,550000
2080,299000
5190,1380000
1800,249500
2940,700000
2160,275000
3920,565000
3840,425000
2640,620047
3040,480000
3040,515000
6080,420000
5380,610000
3880,849000
4560,718000
3540,295000
3540,871000
6280,430000
3490,440000
1820,405000
2280,340000
4780,675000
2300,480000
3600,362500
4840,752888
1540,255000
2020,283700
4740,335000
4460,285000
4800,278000
7340,731000
1980,335000
2820,334200
3060,642000
3180,540000
3240,299000
2540,560000
3980,852000
1860,306000
2760,440000
3300,517000
1600,379000
1860,360000
4310,645000
1440,217000
1240,255000
4720,625000
3220,680000
3180,440000
4960,615000
2080,239000
3312,462500
3880,619400
5040,975000
1400,330000
8060,985000
1520,430000
11680,2460000
3560,778000
2180,219000
4780,1600000
3360,715000
5580,950000
2300,425000
3020,239000
1840,310000
1400,400000
3260,428000
2880,600000
5480,415000
2800,401000
3640,292000
2620,291750
3360,227000
4520,675000
2400,397500
3640,206000
6180,1190000
4280,360000
4860,427500
1880,115000
3210,559000
3020,420000
4440,550000
1400,282150
2300,260000
4680,428000
3020,319950
3660,1350000
2200,552000
3660,637000
3460,213000
1920,215000
3560,590000
5120,390000
3810,287000
7100,580000
2660,424000
4220,610000
5740,1320000
2410,623500
1140,260000
4060,906000
3000,330000
1840,275000
2510,290000
2300,599950
8360,550000
3380,289000
3390,411000
4060,826000
5030,400000
3060,342000
2400,475000
6300,1210000
4530,455000
5120,850000
2020,185000
7650,850000
2770,239900
6770,765000
4440,437000
2020,240000
2300,395000
2460,320000
2990,525000
4070,260000
5040,450000
4600,560000
3630,310000
4580,440000
2300,458450
2400,200000
3740,430000
2240,360000
3290,311000
2940,615000
4540,575000
6640,2030000
2160,430000
2400,400000
2580,340000
1860,351000
4800,440000
3920,298000
3150,300000
3180,310000
5180,500000
1720,399900
2540,343000
2260,415000
3720,410000
3604,320000
7900,1990000
2250,253000
4640,630000
2260,216000
3410,540000
3660,212000
3810,300000
5660,969950
2510,715000
4700,1320000
4590,1440000
2060,305000
2540,458000
2800,275000
4060,550000
3080,742000
3140,700000
4580,640000
2480,352000
2460,301500
3600,630000
6080,340000
2940,477500
2560,285000
3800,255000
3200,315000
5060,830000
3720,539950
4480,980000
6200,735000
4000,536000
2660,575000
2440,500000
3920,285500
3560,498000
1820,412000
3400,607000
2000,199000
4390,492500
5680,585000
3720,326995
3840,372500
1680,528000
4780,400000
4200,344000
4860,409950
3160,625000
2700,304950
4320,381500
2330,215000
5680,345000
5020,363000
3380,240000
3860,548050
1440,314000
5980,800000
4600,400000
920,247000
2130,540000
3800,410000
3380,525000
4140,820000
6120,1250000
2360,244000
1040,275000
3330,577000
3610,446950
4100,457000
2620,320000
2500,210000
3420,220000
3500,589000
2850,435000
3040,375000
8020,1740000
3320,545000
6800,970000
3700,705000
6280,915557
3620,259000
5160,1700000
2970,427000
1860,390000
4780,363000
4360,612000
3580,380000
2830,230000
3140,580000
3860,770000
2520,207200
2980,525000
3960,925000
4060,883000
3560,455000
3800,343500
1920,244000
3280,397000
1700,180500
4050,310000
5560,315000
2060,718000
3260,279950
3780,689000
7040,828000
1780,150000
2570,505400
8680,1680000
2080,217450
5640,677000
2640,361000
5180,620000
2720,176000
1920,330000
2380,290000
5540,711000
2120,295000
8020,1100000
2280,257500
3820,240000
4680,645000
1910,499000
2580,321000
3620,449000
2730,515000
3490,456000
7660,865000
5840,515500
5260,576925
2640,243000
2800,253400
3200,292000
2580,271500
4340,765000
2370,375000
3240,382880
4210,852500
2480,475000
2120,462000
3660,762400
3780,330000
3780,473000
4880,550000
3120,449500
5660,744000
4180,700000
3120,511100
3960,317950
4140,542950
2980,490000
5510,760000
2800,475000
8580,1700000
5384,435000
3480,399000
2990,627000
3440,346500
2640,412000
6720,845000
2950,373000
5360,725000
3840,376000
3540,552500
4560,365000
6020,700000
5100,315000
3080,262500
4560,660000
4900,340000
4670,660500
1380,280000
1600,267000
2940,230000
3680,417000
2340,252000
3888,791000
2060,415000
2300,339000
2280,158000
2920,535000
2060,818900
3140,550000
1180,240000
2380,590000
2960,369300
4000,510000
4080,542500
1940,262500
4380,900000
8730,1100000
3500,368000
7240,825000
3320,343500
2380,273500
4088,1000000
3710,770000
2340,400000
2760,225000
4040,345000
5060,450000
1740,334850
5650,605000
6360,760000
3220,390000
3880,488000
6680,3300000
8770,1060000
3990,608000
4850,1390000
1600,299950
4110,818000
4800,355000
9430,1860000
3960,660000
5370,2370000
6860,1210000
3440,255950
3430,475000
3280,362950
2220,452000
3240,315000
3260,330950
5040,535000
3790,479000
2424,340000
3780,312000
2740,305000
3540,270000
3010,529999
2380,587100
3380,459800
3010,451000
7400,2480000
4080,525000
2220,250000
4080,475000
3840,235000
2660,230000
3260,581000
3040,415000
3040,522500
2680,383000
3750,315000
2920,591000
6280,750000
3350,430000
6280,712000
3650,510000
1420,480000
2720,538000
1460,464000
2880,476000
2260,349500
3620,270000
4710,740000
5480,395000
3380,498000
2940,339900
5660,539000
2550,400000
3580,225000
2510,330000
4210,1390000
3980,490000
3380,260000
5980,469900
3340,493000
5840,740000
3400,148900
3240,475000
1520,415000
2460,229500
8720,1360000
3360,385000
3080,230000
1740,425000
2000,189900
1500,238000
4190,968060
3710,921000
4500,380000
2120,285000
3960,449000
3200,625000
4000,318989
2430,445000
2240,750000
6640,959000
4740,330000
1660,425000
1880,280000
4500,476500
4040,556000
10480,1860000
8166,637000
2900,405000
1970,397000
7110,895990
3220,259000
1920,420000
3060,518000
2760,425000
2080,182500
2760,549900
3130,445000
2730,452000
3180,715000
4020,559000
16040,3300000
2950,250000
7320,1230000
4760,276500
5760,440000
4790,543200
1500,250000
3160,625000
2740,530100
2080,549900
3120,430000
5920,835000
3460,409500
2430,329000
4160,940000
3120,539950
5020,579950
4100,881000
1920,362500
2240,243950
6620,658000
2160,218250
5720,655000
2980,255000
2420,215000
4150,1270000
8480,2920000
3200,424305
3340,494000
4520,560000
2400,130000
4960,468000
3630,480000
3100,475000
3460,285000
4820,765000
2320,208000
4860,372000
1800,470000
5660,451000
3240,442200
5020,330000
2730,335000
3280,280000
3490,625000
3740,345000
3000,255950
2980,570000
4460,685000
2950,273148
3240,246500
3560,349950
2550,545000
3004,403000
3800,299950
5920,792000
3060,418000
3340,332500
3225,337000
2140,212000
3600,542000
5960,622500
3010,260000
3940,525000
10060,975000
4780,1140000
1880,500000
3040,554000
4140,343000
1900,515000
2180,492000
3940,655000
3200,290000
5100,952500
2020,235000
3440,323000
3810,1050000
768,265000
2800,200000
3160,419995
4700,1500000
3200,455000
7200,660000
2780,319000
4184,390000
2230,718500
1930,474000
3980,615750
4020,551000
2650,230000
7000,790000
4530,1230000
2880,325000
5560,705000
3160,259000
2500,306000
1940,315000
2200,392500
5970,1070000
2580,350500
7620,825000
3000,235000
4190,650000
3600,675000
3720,265000
2900,822500
3800,705000
9490,2630000
2600,685000
3220,630000
7130,1250000
3210,359000
9570,784500
4940,850000
6080,410000
2240,252000
3760,618000
2040,265000
2350,465000
1740,240000
2000,217000
4030,415000
2650,274000
3520,420000
3180,1060000
9340,1420000
2880,618500
3340,295000
2020,400000
5100,595000
5550,1730000
2700,261000
3320,780000
2480,589000
2860,230000
5470,690000
4380,524000
2290,380000
1740,357500
5000,330000
3360,635000
4700,934000
2510,358500
2940,401000
3640,270000
3430,705000
2770,325000
3080,384950
2420,310000
6860,829950
5100,353000
1880,170500
7340,885250
7570,2700000
3100,245000
2380,469000
2600,455000
4860,305000
8580,840000
6070,905000
3360,219200
2500,455000
2040,195000
3020,799000
1820,285000
2640,300000
1800,83000
1780,220000
2480,174500
5920,695000
2040,255000
4100,539000
2200,552700
2600,571500
2400,263700
13800,3300000
2780,186950
2860,520000
2500,358000
1680,210000
8990,3650000
4120,543000
3350,330000
2520,529000
1400,295000
1900,365000
2760,473000
3030,403500
3580,544000
2680,621000
2920,672600
2460,689800
2600,613000
5000,808000
2120,301000
2420,340000
1840,206000
2680,550000
1920,325000
3260,475000
3150,432100
4645,359000
1700,490000
3390,648360
3460,340000
2700,545000
1100,115000
3820,705640
3710,300000
5130,1650000
5340,1140000
3100,280000
3210,245000
2340,564000
3980,849000
2440,698000
1920,319000
6340,1450000
5710,695000
3390,680000
4500,287500
2740,465000
2700,335000
4300,602000
5900,482000
2520,220000
3400,206000
5440,1100000
2940,491150
4620,390000
5282,393000
4520,635000
2320,490000
6350,770000
3230,665000
2500,287000
2320,410000
3980,562000
3080,475000
3720,387500
4240,580000
6580,930000
4810,625000
3140,325000
3900,235000
2260,450000
4480,745000
2400,223000
3120,630000
3010,413450
5720,720000
3480,339000
4670,1120000
6990,839000
6920,2950000
3510,568000
2820,269000
2700,382000
2000,574000
4140,405000
4050,572000
5520,675000
2440,165000
2440,260000
2440,196000
6040,515000
5990,810000
4760,365650
3920,651000
1440,240000
3460,299000
4490,768000
2060,397380
4480,476000
1780,315000
2350,240000
1620,325000
2740,160000
4520,435000
2860,427500
3920,450000
3050,688000
2410,285000
3020,530000
2640,195000
2360,250200
2640,1100000
4940,732500
3580,194250
2800,526000
5400,520000
2650,526000
14640,1140000
1840,202000
5980,645500
1440,570000
3500,325000
4340,725000
2480,192000
2020,560000
4260,283450
4200,863000
2800,815000
2040,245000
5720,1320000
8540,1160000
4540,480000
5120,600000
1800,329950
4020,299500
3380,460000
3870,515000
3040,405000
2440,483000
4340,377000
4240,568000
2610,355000
3600,640000
2500,270000
4900,559950
3240,515000
3700,352000
3740,595888
5160,588000
5520,1050000
3500,260000
6750,1600000
2000,380000
4420,802000
5550,1330000
4100,710000
5260,600000
3500,707900
1880,179950
5240,683000
2400,222400
2880,517000
2870,410000
2520,480000
6880,430000
3480,439950
6540,797500
2360,379000
2620,575000
2770,247500
5400,385000
2910,423000
2690,550000
3240,415000
3370,693000
2140,543000
3200,465000
1740,280000
4800,1390000
4960,665000
2620,237950
3640,440000
2920,618000
2880,572000
3950,725000
3940,454000
2840,535000
3350,249000
3940,395000
3780,690000
2480,526500
3740,325000
3040,495000
6140,825000
2800,383000
2940,320000
4020,475000
4060,275000
4240,1150000
3520,455000
3450,262000
2220,390000
3460,300000
3200,746300
2060,267000
3440,525000
2420,570000
4170,360000
3720,1050000
5020,699950
4080,375000
3630,625000
1560,464050
3670,470000
2630,330000
4460,537000
2470,250000
5900,835000
2960,770000
4580,650000
3950,335000
3480,350000
3280,415000
